elapsed_s,fps,ear,eye_closed,closed_dur_s,perclos,event_state,drowsy,face_detected
53.965,31.5,0.2955,0,0.000,6.17,NORMAL,0,1
54.000,31.4,0.2921,0,0.000,6.17,NORMAL,0,1
54.030,31.1,0.2959,0,0.000,6.16,NORMAL,0,1
54.065,31.2,0.2968,0,0.000,6.16,NORMAL,0,1
54.097,31.0,0.2993,0,0.000,6.15,NORMAL,0,1
54.130,31.0,0.2978,0,0.000,6.15,NORMAL,0,1
54.162,30.9,0.2975,0,0.000,6.14,NORMAL,0,1
54.204,30.9,0.2982,0,0.000,6.14,NORMAL,0,1
54.230,30.3,0.2905,0,0.000,6.13,NORMAL,0,1
54.267,30.9,0.2980,0,0.000,6.13,NORMAL,0,1
54.301,30.5,0.3065,0,0.000,6.12,NORMAL,0,1
54.336,30.5,0.3038,0,0.000,6.12,NORMAL,0,1
54.363,30.2,0.3075,0,0.000,6.11,NORMAL,0,1
54.401,30.9,0.3083,0,0.000,6.11,NORMAL,0,1
54.433,30.5,0.3060,0,0.000,6.10,NORMAL,0,1
54.468,30.5,0.3044,0,0.000,6.10,NORMAL,0,1
54.498,30.3,0.2982,0,0.000,6.10,NORMAL,0,1
54.537,30.7,0.3109,0,0.000,6.09,NORMAL,0,1
54.563,30.2,0.3063,0,0.000,6.09,NORMAL,0,1
54.604,30.9,0.2974,0,0.000,6.08,NORMAL,0,1
54.629,30.3,0.3005,0,0.000,6.08,NORMAL,0,1
54.668,31.1,0.3024,0,0.000,6.07,NORMAL,0,1
54.701,30.6,0.3015,0,0.000,6.07,NORMAL,0,1
54.733,30.5,0.3031,0,0.000,6.06,NORMAL,0,1
54.764,30.6,0.2988,0,0.000,6.06,NORMAL,0,1
54.796,30.9,0.2856,0,0.000,6.05,NORMAL,0,1
54.829,30.8,0.2906,0,0.000,6.05,NORMAL,0,1
54.869,30.7,0.2939,0,0.000,6.04,NORMAL,0,1
54.896,30.2,0.2915,0,0.000,6.04,NORMAL,0,1
54.932,31.1,0.2939,0,0.000,6.03,NORMAL,0,1
54.962,30.8,0.3088,0,0.000,6.03,NORMAL,0,1
55.000,30.9,0.3095,0,0.000,6.02,NORMAL,0,1
55.035,30.4,0.3114,0,0.000,6.02,NORMAL,0,1
55.077,30.2,0.3183,0,0.000,6.01,NORMAL,0,1
55.094,29.6,0.3190,0,0.000,6.01,NORMAL,0,1
55.131,32.4,0.3198,0,0.000,6.01,NORMAL,0,1
55.165,31.8,0.3198,0,0.000,6.00,NORMAL,0,1
55.204,31.6,0.3116,0,0.000,6.00,NORMAL,0,1
55.232,31.0,0.3128,0,0.000,5.99,NORMAL,0,1
55.264,31.5,0.3139,0,0.000,5.99,NORMAL,0,1
55.297,31.5,0.3075,0,0.000,5.98,NORMAL,0,1
55.333,31.3,0.3135,0,0.000,5.98,NORMAL,0,1
55.363,30.9,0.3145,0,0.000,5.97,NORMAL,0,1
55.400,31.2,0.3126,0,0.000,5.97,NORMAL,0,1
55.436,30.9,0.3101,0,0.000,5.96,NORMAL,0,1
55.470,30.6,0.3049,0,0.000,5.96,NORMAL,0,1
55.497,30.4,0.3079,0,0.000,5.96,NORMAL,0,1
55.539,31.0,0.3127,0,0.000,5.95,NORMAL,0,1
55.564,30.4,0.3166,0,0.000,5.95,NORMAL,0,1
55.599,31.2,0.3124,0,0.000,5.94,NORMAL,0,1
55.630,30.9,0.3152,0,0.000,5.94,NORMAL,0,1
55.666,31.0,0.3160,0,0.000,5.93,NORMAL,0,1
55.697,30.8,0.3157,0,0.000,5.93,NORMAL,0,1
55.744,30.9,0.3167,0,0.000,5.92,NORMAL,0,1
55.765,29.9,0.3188,0,0.000,5.92,NORMAL,0,1
55.797,31.5,0.3274,0,0.000,5.92,NORMAL,0,1
55.832,31.5,0.3282,0,0.000,5.91,NORMAL,0,1
55.867,31.3,0.3279,0,0.000,5.91,NORMAL,0,1
55.894,31.0,0.3259,0,0.000,5.90,NORMAL,0,1
55.932,31.5,0.3267,0,0.000,5.90,NORMAL,0,1
55.963,31.1,0.3287,0,0.000,5.89,NORMAL,0,1
56.003,31.0,0.3280,0,0.000,5.89,NORMAL,0,1
56.032,30.5,0.3272,0,0.000,5.88,NORMAL,0,1
56.066,30.9,0.3279,0,0.000,5.88,NORMAL,0,1
56.099,30.8,0.3271,0,0.000,5.88,NORMAL,0,1
56.133,30.7,0.3273,0,0.000,5.87,NORMAL,0,1
56.169,30.5,0.3272,0,0.000,5.87,NORMAL,0,1
56.203,30.3,0.3298,0,0.000,5.86,NORMAL,0,1
56.231,30.2,0.3330,0,0.000,5.86,NORMAL,0,1
56.270,30.8,0.3290,0,0.000,5.85,NORMAL,0,1
56.296,30.3,0.3305,0,0.000,5.85,NORMAL,0,1
56.334,31.0,0.3312,0,0.000,5.84,NORMAL,0,1
56.364,30.6,0.3316,0,0.000,5.84,NORMAL,0,1
56.398,30.8,0.3304,0,0.000,5.84,NORMAL,0,1
56.430,30.7,0.3306,0,0.000,5.83,NORMAL,0,1
56.472,30.7,0.3290,0,0.000,5.83,NORMAL,0,1
56.499,30.1,0.3290,0,0.000,5.82,NORMAL,0,1
56.538,30.8,0.3305,0,0.000,5.82,NORMAL,0,1
56.567,30.3,0.3293,0,0.000,5.81,NORMAL,0,1
56.600,30.8,0.3305,0,0.000,5.81,NORMAL,0,1
56.630,30.6,0.3315,0,0.000,5.81,NORMAL,0,1
56.668,30.9,0.3332,0,0.000,5.80,NORMAL,0,1
56.698,30.4,0.3352,0,0.000,5.80,NORMAL,0,1
56.733,30.7,0.3350,0,0.000,5.79,NORMAL,0,1
56.764,30.5,0.3330,0,0.000,5.79,NORMAL,0,1
56.800,30.7,0.3356,0,0.000,5.78,NORMAL,0,1
56.832,30.4,0.3359,0,0.000,5.78,NORMAL,0,1
56.871,30.6,0.3307,0,0.000,5.78,NORMAL,0,1
56.898,30.0,0.2101,0,0.000,5.77,NORMAL,0,1
56.947,30.7,0.0993,1,0.000,5.87,NORMAL,0,1
56.962,29.7,0.1978,1,0.015,5.90,NORMAL,0,1
57.003,33.4,0.2359,0,0.000,5.90,NORMAL,0,1
57.031,32.5,0.2701,0,0.000,5.90,NORMAL,0,1
57.068,32.7,0.2834,0,0.000,5.89,NORMAL,0,1
57.096,32.3,0.2990,0,0.000,5.89,NORMAL,0,1
57.133,32.4,0.3057,0,0.000,5.88,NORMAL,0,1
57.167,31.9,0.3095,0,0.000,5.88,NORMAL,0,1
57.202,31.6,0.3160,0,0.000,5.87,NORMAL,0,1
57.231,31.4,0.3203,0,0.000,5.87,NORMAL,0,1
57.273,31.6,0.3217,0,0.000,5.86,NORMAL,0,1
57.298,30.9,0.3254,0,0.000,5.86,NORMAL,0,1
57.334,31.6,0.3264,0,0.000,5.86,NORMAL,0,1
57.368,31.3,0.3286,0,0.000,5.85,NORMAL,0,1
57.399,31.0,0.3309,0,0.000,5.85,NORMAL,0,1
57.431,31.1,0.3302,0,0.000,5.84,NORMAL,0,1
57.468,31.3,0.3350,0,0.000,5.84,NORMAL,0,1
57.498,30.8,0.3342,0,0.000,5.84,NORMAL,0,1
57.534,31.0,0.3237,0,0.000,5.83,NORMAL,0,1
57.564,30.7,0.3256,0,0.000,5.83,NORMAL,0,1
57.609,31.0,0.3263,0,0.000,5.82,NORMAL,0,1
57.634,30.1,0.3228,0,0.000,5.82,NORMAL,0,1
57.667,31.1,0.3217,0,0.000,5.81,NORMAL,0,1
57.697,31.1,0.3193,0,0.000,5.81,NORMAL,0,1
57.731,31.3,0.3191,0,0.000,5.81,NORMAL,0,1
57.765,31.1,0.3211,0,0.000,5.80,NORMAL,0,1
57.801,31.0,0.3347,0,0.000,5.80,NORMAL,0,1
57.832,30.6,0.3310,0,0.000,5.79,NORMAL,0,1
57.882,30.7,0.3310,0,0.000,5.79,NORMAL,0,1
57.898,29.7,0.3254,0,0.000,5.79,NORMAL,0,1
57.935,32.8,0.3248,0,0.000,5.78,NORMAL,0,1
57.969,32.2,0.3261,0,0.000,5.78,NORMAL,0,1
57.999,32.1,0.3237,0,0.000,5.77,NORMAL,0,1
58.031,32.0,0.3270,0,0.000,5.77,NORMAL,0,1
58.066,32.0,0.3230,0,0.000,5.76,NORMAL,0,1
58.100,31.6,0.3247,0,0.000,5.76,NORMAL,0,1
58.134,31.6,0.3248,0,0.000,5.76,NORMAL,0,1
58.166,31.3,0.3257,0,0.000,5.75,NORMAL,0,1
58.204,31.2,0.2872,0,0.000,5.75,NORMAL,0,1
58.232,30.7,0.1026,1,0.000,5.80,NORMAL,0,1
58.274,31.2,0.0379,1,0.042,5.89,NORMAL,0,1
58.305,30.5,0.0424,1,0.073,5.95,NORMAL,0,1
58.337,30.7,0.1924,1,0.105,6.02,NORMAL,0,1
58.367,30.7,0.2216,0,0.000,6.01,NORMAL,0,1
58.401,31.0,0.2507,0,0.000,6.01,NORMAL,0,1
58.435,30.8,0.2701,0,0.000,6.00,NORMAL,0,1
58.477,30.7,0.2827,0,0.000,6.00,NORMAL,0,1
58.498,30.1,0.2892,0,0.000,6.00,NORMAL,0,1
58.538,31.7,0.3020,0,0.000,5.99,NORMAL,0,1
58.572,31.0,0.3024,0,0.000,5.99,NORMAL,0,1
58.608,30.8,0.3059,0,0.000,5.98,NORMAL,0,1
58.634,30.6,0.3068,0,0.000,5.98,NORMAL,0,1
58.673,31.2,0.3060,0,0.000,5.97,NORMAL,0,1
58.697,30.7,0.3072,0,0.000,5.97,NORMAL,0,1
58.733,31.8,0.3078,0,0.000,5.97,NORMAL,0,1
58.766,31.5,0.3102,0,0.000,5.96,NORMAL,0,1
58.802,31.3,0.3129,0,0.000,5.96,NORMAL,0,1
58.831,31.0,0.3137,0,0.000,5.95,NORMAL,0,1
58.872,31.3,0.3155,0,0.000,5.95,NORMAL,0,1
58.907,30.6,0.3194,0,0.000,5.94,NORMAL,0,1
58.941,30.5,0.3199,0,0.000,5.94,NORMAL,0,1
58.964,30.2,0.3220,0,0.000,5.94,NORMAL,0,1
59.004,31.5,0.3235,0,0.000,5.93,NORMAL,0,1
59.031,31.0,0.3272,0,0.000,5.93,NORMAL,0,1
59.068,31.4,0.3263,0,0.000,5.92,NORMAL,0,1
59.098,31.1,0.3259,0,0.000,5.92,NORMAL,0,1
59.136,31.2,0.3265,0,0.000,5.92,NORMAL,0,1
59.166,30.8,0.3289,0,0.000,5.91,NORMAL,0,1
59.207,30.9,0.3291,0,0.000,5.91,NORMAL,0,1
59.231,30.2,0.3288,0,0.000,5.90,NORMAL,0,1
59.267,31.5,0.3263,0,0.000,5.90,NORMAL,0,1
59.301,31.0,0.3293,0,0.000,5.90,NORMAL,0,1
59.336,31.0,0.3290,0,0.000,5.89,NORMAL,0,1
59.365,30.7,0.3330,0,0.000,5.89,NORMAL,0,1
59.400,31.3,0.3320,0,0.000,5.88,NORMAL,0,1
59.433,30.9,0.3330,0,0.000,5.88,NORMAL,0,1
59.468,30.9,0.3351,0,0.000,5.87,NORMAL,0,1
59.499,30.6,0.3342,0,0.000,5.87,NORMAL,0,1
59.537,30.8,0.3327,0,0.000,5.87,NORMAL,0,1
59.565,30.3,0.3323,0,0.000,5.86,NORMAL,0,1
59.601,31.0,0.3325,0,0.000,5.86,NORMAL,0,1
59.634,30.6,0.3325,0,0.000,5.85,NORMAL,0,1
59.668,30.6,0.3327,0,0.000,5.85,NORMAL,0,1
59.700,30.4,0.3281,0,0.000,5.85,NORMAL,0,1
59.735,30.5,0.3274,0,0.000,5.84,NORMAL,0,1
59.767,30.3,0.3273,0,0.000,5.84,NORMAL,0,1
59.802,30.5,0.3275,0,0.000,5.83,NORMAL,0,1
59.832,30.3,0.3266,0,0.000,5.83,NORMAL,0,1
59.871,30.6,0.3276,0,0.000,5.83,NORMAL,0,1
59.898,30.1,0.3267,0,0.000,5.82,NORMAL,0,1
59.936,30.7,0.3263,0,0.000,5.82,NORMAL,0,1
59.971,30.3,0.3265,0,0.000,5.81,NORMAL,0,1
59.999,30.1,0.3276,0,0.000,5.81,NORMAL,0,1
60.031,30.6,0.3280,0,0.000,5.81,NORMAL,0,1
60.067,30.7,0.3295,0,0.000,5.80,NORMAL,0,1
60.098,30.4,0.3335,0,0.000,5.80,NORMAL,0,1
60.135,30.7,0.3298,0,0.000,5.79,NORMAL,0,1
60.166,30.2,0.3326,0,0.000,5.79,NORMAL,0,1
60.205,30.4,0.3314,0,0.000,5.79,NORMAL,0,1
60.231,30.0,0.3296,0,0.000,5.78,NORMAL,0,1
60.268,30.9,0.3329,0,0.000,5.78,NORMAL,0,1
60.301,30.5,0.3325,0,0.000,5.77,NORMAL,0,1
60.337,30.5,0.3353,0,0.000,5.77,NORMAL,0,1
60.372,30.2,0.3359,0,0.000,5.77,NORMAL,0,1
60.402,30.0,0.3313,0,0.000,5.76,NORMAL,0,1
60.438,30.4,0.3325,0,0.000,5.76,NORMAL,0,1
60.471,30.1,0.3310,0,0.000,5.75,NORMAL,0,1
60.498,30.1,0.3324,0,0.000,5.75,NORMAL,0,1
60.540,30.8,0.3245,0,0.000,5.75,NORMAL,0,1
60.566,30.1,0.2946,0,0.000,5.74,NORMAL,0,1
60.601,30.9,0.3014,0,0.000,5.74,NORMAL,0,1
60.636,30.7,0.3025,0,0.000,5.73,NORMAL,0,1
60.668,30.5,0.3029,0,0.000,5.73,NORMAL,0,1
60.701,30.5,0.3042,0,0.000,5.73,NORMAL,0,1
60.734,30.6,0.3038,0,0.000,5.72,NORMAL,0,1
60.767,30.5,0.3031,0,0.000,5.72,NORMAL,0,1
60.802,30.5,0.3039,0,0.000,5.72,NORMAL,0,1
60.832,30.3,0.3023,0,0.000,5.71,NORMAL,0,1
60.873,30.6,0.3005,0,0.000,5.71,NORMAL,0,1
60.903,30.0,0.2993,0,0.000,5.70,NORMAL,0,1
60.939,30.5,0.2937,0,0.000,5.70,NORMAL,0,1
60.972,30.2,0.2450,0,0.000,5.70,NORMAL,0,1
61.009,30.1,0.0389,1,0.000,5.77,NORMAL,0,1
61.035,29.9,0.0233,1,0.027,5.82,NORMAL,0,1
61.070,30.6,0.0304,1,0.062,5.88,NORMAL,0,1
61.099,30.4,0.0322,1,0.091,5.94,NORMAL,0,1
61.136,30.8,0.0392,1,0.127,6.01,NORMAL,0,1
61.166,30.5,0.0367,1,0.158,6.07,NORMAL,0,1
61.207,30.7,0.0369,1,0.199,6.14,NORMAL,0,1
61.236,30.1,0.0355,1,0.228,6.20,NORMAL,0,1
61.268,30.5,0.0412,1,0.260,6.26,NORMAL,0,1
61.302,30.5,0.0320,1,0.293,6.32,NORMAL,0,1
61.337,30.5,0.0326,1,0.329,6.39,NORMAL,0,1
61.365,30.2,0.0326,1,0.357,6.44,NORMAL,0,1
61.404,30.8,0.0271,1,0.396,6.52,NORMAL,0,1
61.432,30.3,0.0328,1,0.424,6.57,NORMAL,0,1
61.467,30.8,0.0290,1,0.459,6.63,NORMAL,0,1
61.503,30.6,0.0277,1,0.494,6.70,NORMAL,0,1
61.539,30.4,0.0304,1,0.531,6.77,NORMAL,0,1
61.566,30.1,0.0313,1,0.558,6.82,NORMAL,0,1
61.601,30.7,0.0294,1,0.593,6.89,NORMAL,0,1
61.641,30.5,0.0271,1,0.632,6.96,NORMAL,0,1
61.669,30.0,0.0289,1,0.661,7.01,NORMAL,0,1
61.703,30.5,0.0275,1,0.694,7.07,NORMAL,0,1
61.735,30.5,0.0273,1,0.727,7.13,NORMAL,0,1
61.765,30.5,0.0271,1,0.757,7.19,NORMAL,0,1
61.801,30.7,0.0274,1,0.793,7.26,NORMAL,0,1
61.833,30.4,0.0276,1,0.825,7.31,NORMAL,0,1
61.874,30.5,0.0286,1,0.866,7.39,NORMAL,0,1
61.900,29.9,0.0305,1,0.892,7.44,NORMAL,0,1
61.935,30.8,0.0317,1,0.927,7.50,NORMAL,0,1
61.966,30.5,0.0298,1,0.958,7.56,NORMAL,0,1
62.003,30.7,0.0284,1,0.995,7.63,NORMAL,0,1
62.033,30.3,0.0272,1,1.024,7.68,MICROSLEEP,0,1
62.076,30.7,0.0289,1,1.068,7.76,MICROSLEEP,0,1
62.099,29.9,0.0291,1,1.091,7.80,MICROSLEEP,0,1
62.145,31.4,0.0282,1,1.137,7.89,MICROSLEEP,0,1
62.167,30.5,0.0300,1,1.159,7.93,MICROSLEEP,0,1
62.207,31.8,0.0295,1,1.199,8.00,MICROSLEEP,0,1
62.233,31.2,0.0262,1,1.224,8.05,MICROSLEEP,0,1
62.268,32.0,0.0262,1,1.260,8.11,MICROSLEEP,0,1
62.300,31.6,0.0239,1,1.292,8.17,MICROSLEEP,0,1
62.336,31.6,0.0263,1,1.327,8.23,MICROSLEEP,0,1
62.375,31.2,0.0273,1,1.367,8.31,MICROSLEEP,0,1
62.409,30.6,0.0272,1,1.401,8.37,MICROSLEEP,0,1
62.430,30.5,0.0261,1,1.422,8.41,MICROSLEEP,0,1
62.468,32.2,0.0275,1,1.459,8.47,MICROSLEEP,0,1
62.501,31.7,0.0289,1,1.493,8.53,MICROSLEEP,0,1
62.537,31.5,0.0299,1,1.529,8.60,MICROSLEEP,0,1
62.567,31.1,0.0277,1,1.559,8.65,MICROSLEEP,0,1
62.601,31.3,0.0299,1,1.593,8.71,MICROSLEEP,0,1
62.634,31.1,0.0326,1,1.626,8.77,MICROSLEEP,0,1
62.668,31.1,0.0308,1,1.659,8.83,MICROSLEEP,0,1
62.702,31.0,0.0278,1,1.693,8.89,MICROSLEEP,0,1
62.735,30.8,0.0295,1,1.727,8.95,MICROSLEEP,0,1
62.766,30.7,0.0289,1,1.758,9.01,MICROSLEEP,0,1
62.804,30.8,0.0261,1,1.795,9.07,MICROSLEEP,0,1
62.833,30.5,0.0286,1,1.825,9.13,MICROSLEEP,0,1
62.871,30.7,0.0272,1,1.863,9.19,MICROSLEEP,0,1
62.899,30.3,0.0261,1,1.891,9.24,MICROSLEEP,0,1
62.933,30.8,0.0239,1,1.925,9.31,MICROSLEEP,0,1
62.966,30.7,0.0254,1,1.958,9.36,MICROSLEEP,0,1
63.002,30.6,0.0227,1,1.993,9.42,MICROSLEEP,0,1
63.034,30.4,0.0275,1,2.026,9.48,MICROSLEEP,0,1
63.079,30.5,0.0264,1,2.071,9.56,MICROSLEEP,0,1
63.111,29.6,0.0249,1,2.103,9.62,MICROSLEEP,0,1
63.138,29.8,0.0250,1,2.129,9.66,MICROSLEEP,0,1
63.166,30.7,0.0232,1,2.158,9.71,MICROSLEEP,0,1
63.205,31.0,0.0245,1,2.197,9.78,MICROSLEEP,0,1
63.234,30.5,0.0247,1,2.226,9.83,MICROSLEEP,0,1
63.267,30.9,0.0231,1,2.259,9.89,MICROSLEEP,0,1
63.300,30.9,0.0262,1,2.292,9.95,MICROSLEEP,0,1
63.337,30.8,0.0252,1,2.329,10.01,MICROSLEEP,0,1
63.367,30.4,0.0252,1,2.359,10.07,MICROSLEEP,0,1
63.400,30.7,0.0262,1,2.392,10.12,MICROSLEEP,0,1
63.432,30.7,0.0277,1,2.425,10.18,MICROSLEEP,0,1
63.469,30.7,0.0267,1,2.461,10.24,MICROSLEEP,0,1
63.502,30.4,0.0249,1,2.494,10.30,MICROSLEEP,0,1
63.550,30.3,0.0254,1,2.542,10.38,MICROSLEEP,0,1
63.572,29.4,0.0275,1,2.562,10.42,MICROSLEEP,0,1
63.600,31.4,0.0250,1,2.591,10.47,MICROSLEEP,0,1
63.643,31.7,0.0256,1,2.635,10.54,MICROSLEEP,0,1
63.668,30.8,0.0250,1,2.660,10.59,MICROSLEEP,0,1
63.703,31.8,0.0252,1,2.695,10.65,MICROSLEEP,0,1
63.741,31.5,0.0263,1,2.733,10.71,MICROSLEEP,0,1
63.766,31.0,0.0276,1,2.758,10.75,MICROSLEEP,0,1
63.803,31.9,0.0243,1,2.794,10.82,MICROSLEEP,0,1
63.836,31.4,0.0242,1,2.828,10.87,MICROSLEEP,0,1
63.881,31.3,0.0225,1,2.872,10.95,MICROSLEEP,0,1
63.899,30.4,0.0242,1,2.891,10.98,MICROSLEEP,0,1
63.935,32.6,0.0244,1,2.927,11.04,MICROSLEEP,0,1
63.965,32.1,0.0245,1,2.956,11.09,MICROSLEEP,0,1
64.001,32.3,0.0247,1,2.993,11.16,MICROSLEEP,0,1
64.039,31.8,0.0244,1,3.029,11.22,SLEEP,0,1
64.080,31.3,0.0263,1,3.072,11.29,SLEEP,0,1
64.103,30.6,0.0246,1,3.095,11.33,SLEEP,0,1
64.133,31.8,0.0263,1,3.125,11.38,SLEEP,0,1
64.166,32.0,0.0253,1,3.158,11.43,SLEEP,0,1
64.207,31.9,0.0232,1,3.199,11.50,SLEEP,0,1
64.233,31.1,0.0261,1,3.225,11.55,SLEEP,0,1
64.268,31.9,0.0267,1,3.260,11.61,SLEEP,0,1
64.300,31.5,0.0276,1,3.292,11.66,SLEEP,0,1
64.336,31.5,0.0287,1,3.327,11.72,SLEEP,0,1
64.369,31.2,0.0278,1,3.361,11.78,SLEEP,0,1
64.407,31.1,0.0261,1,3.398,11.84,SLEEP,0,1
64.434,30.7,0.0245,1,3.426,11.88,SLEEP,0,1
64.466,31.2,0.0263,1,3.458,11.94,SLEEP,0,1
64.498,31.2,0.0253,1,3.489,11.99,SLEEP,0,1
64.533,31.2,0.0288,1,3.525,12.05,SLEEP,0,1
64.574,30.9,0.0290,1,3.566,12.12,SLEEP,0,1
64.600,30.3,0.0296,1,3.592,12.16,SLEEP,0,1
64.641,31.0,0.0328,1,3.633,12.23,SLEEP,0,1
64.678,30.4,0.0287,1,3.670,12.29,SLEEP,0,1
64.703,30.0,0.0211,1,3.694,12.33,SLEEP,0,1
64.742,31.3,0.0190,1,3.733,12.39,SLEEP,0,1
64.767,30.7,0.0240,1,3.759,12.44,SLEEP,0,1
64.803,31.5,0.0355,1,3.794,12.50,SLEEP,0,1
64.834,31.2,0.0793,1,3.826,12.55,SLEEP,0,1
64.870,31.2,0.1280,1,3.862,12.61,SLEEP,0,1
64.901,30.9,0.1959,1,3.893,12.66,SLEEP,0,1
64.945,31.0,0.2139,0,0.000,12.65,SLEEP,1,1
64.968,31.1,0.2403,0,0.000,12.64,SLEEP,1,1
65.003,30.8,0.2535,0,0.000,12.63,SLEEP,1,1
65.036,30.6,0.2582,0,0.000,12.63,SLEEP,1,1
65.072,30.7,0.2691,0,0.000,12.62,SLEEP,1,1
65.098,30.3,0.2801,0,0.000,12.61,SLEEP,1,1
65.134,31.1,0.2891,0,0.000,12.60,SLEEP,1,1
65.167,30.7,0.2971,0,0.000,12.60,SLEEP,1,1
65.203,30.7,0.3023,0,0.000,12.59,SLEEP,1,1
65.235,30.5,0.3071,0,0.000,12.58,SLEEP,1,1
65.271,30.6,0.3109,0,0.000,12.57,SLEEP,1,1
65.305,30.2,0.3136,0,0.000,12.56,SLEEP,1,1
65.334,30.2,0.3137,0,0.000,12.56,SLEEP,1,1
65.367,30.6,0.3163,0,0.000,12.55,SLEEP,1,1
65.437,30.5,0.3179,0,0.000,12.53,SLEEP,1,1
65.448,28.9,0.3195,0,0.000,12.53,SLEEP,1,1
65.477,34.7,0.3190,0,0.000,12.52,SLEEP,1,1
65.502,34.7,0.3219,0,0.000,12.52,SLEEP,1,1
65.535,35.1,0.3202,0,0.000,12.51,SLEEP,1,1
65.571,34.7,0.3200,0,0.000,12.50,SLEEP,1,1
65.604,34.0,0.3228,0,0.000,12.49,SLEEP,1,1
65.661,33.7,0.3235,0,0.000,12.48,SLEEP,1,1
65.676,32.1,0.3239,0,0.000,12.48,SLEEP,1,1
65.700,35.1,0.3229,0,0.000,12.47,SLEEP,1,1
65.740,35.7,0.3156,0,0.000,12.46,SLEEP,1,1
65.769,34.7,0.3200,0,0.000,12.46,SLEEP,1,1
65.801,34.7,0.3186,0,0.000,12.45,SLEEP,1,1
65.832,34.2,0.3139,0,0.000,12.44,SLEEP,1,1
65.868,34.1,0.3122,0,0.000,12.43,SLEEP,1,1
65.903,33.6,0.3131,0,0.000,12.42,SLEEP,1,1
65.945,32.9,0.3088,0,0.000,12.41,SLEEP,1,1
65.965,32.0,0.2921,0,0.000,12.41,SLEEP,1,1
66.003,33.9,0.2973,0,0.000,12.40,SLEEP,1,1
66.032,33.1,0.3001,0,0.000,12.40,SLEEP,1,1
66.075,33.2,0.3027,0,0.000,12.39,SLEEP,1,1
66.102,32.2,0.3017,0,0.000,12.38,SLEEP,1,1
66.137,32.7,0.3034,0,0.000,12.37,SLEEP,1,1
66.170,32.4,0.3026,0,0.000,12.36,SLEEP,1,1
66.202,32.1,0.3009,0,0.000,12.36,SLEEP,1,1
66.235,32.1,0.3021,0,0.000,12.35,SLEEP,1,1
66.266,31.9,0.3025,0,0.000,12.34,SLEEP,1,1
66.298,31.9,0.3043,0,0.000,12.33,SLEEP,1,1
66.336,31.9,0.3041,0,0.000,12.33,SLEEP,1,1
66.369,31.4,0.2896,0,0.000,12.32,SLEEP,1,1
66.409,31.3,0.2203,0,0.000,12.31,SLEEP,1,1
66.434,30.5,0.0453,1,0.000,12.35,NORMAL,1,1
66.477,31.7,0.0960,1,0.044,12.42,NORMAL,1,1
66.501,30.8,0.1708,1,0.067,12.46,NORMAL,1,1
66.537,31.9,0.2149,0,0.000,12.45,NORMAL,1,1
66.566,31.6,0.2351,0,0.000,12.44,NORMAL,1,1
66.602,31.8,0.2486,0,0.000,12.43,NORMAL,1,1
66.635,31.4,0.2590,0,0.000,12.43,NORMAL,1,1
66.669,31.3,0.2704,0,0.000,12.42,NORMAL,1,1
66.699,31.1,0.2787,0,0.000,12.41,NORMAL,1,1
66.745,31.3,0.2840,0,0.000,12.40,NORMAL,1,1
66.768,30.3,0.2875,0,0.000,12.40,NORMAL,1,1
66.805,31.8,0.2928,0,0.000,12.39,NORMAL,1,1
66.836,31.3,0.2922,0,0.000,12.38,NORMAL,1,1
66.868,31.5,0.2959,0,0.000,12.37,NORMAL,1,1
66.904,31.3,0.2897,0,0.000,12.36,NORMAL,1,1
66.933,31.0,0.2835,0,0.000,12.36,NORMAL,1,1
66.964,31.2,0.2861,0,0.000,12.35,NORMAL,1,1
66.999,31.3,0.2877,0,0.000,12.34,NORMAL,1,1
67.034,31.2,0.2883,0,0.000,12.34,NORMAL,1,1
67.068,30.9,0.2899,0,0.000,12.33,NORMAL,1,1
67.097,30.7,0.2897,0,0.000,12.32,NORMAL,1,1
67.138,31.0,0.2870,0,0.000,12.31,NORMAL,1,1
67.167,30.3,0.2901,0,0.000,12.31,NORMAL,1,1
67.202,30.7,0.2892,0,0.000,12.30,NORMAL,1,1
67.235,30.6,0.2903,0,0.000,12.29,NORMAL,1,1
67.273,30.6,0.2908,0,0.000,12.28,NORMAL,1,1
67.300,30.1,0.2906,0,0.000,12.28,NORMAL,1,1
67.336,30.7,0.2888,0,0.000,12.27,NORMAL,1,1
67.368,30.5,0.2956,0,0.000,12.26,NORMAL,1,1
67.399,30.6,0.3022,0,0.000,12.25,NORMAL,1,1
67.434,30.7,0.3028,0,0.000,12.25,NORMAL,1,1
67.474,30.5,0.3065,0,0.000,12.24,NORMAL,1,1
67.501,29.9,0.3087,0,0.000,12.23,NORMAL,1,1
67.535,30.7,0.3093,0,0.000,12.22,NORMAL,1,1
67.567,30.5,0.3112,0,0.000,12.22,NORMAL,1,1
67.603,30.6,0.3103,0,0.000,12.21,NORMAL,1,1
67.633,30.4,0.3104,0,0.000,12.20,NORMAL,1,1
67.670,30.6,0.3097,0,0.000,12.20,NORMAL,1,1
67.699,30.3,0.3085,0,0.000,12.19,NORMAL,1,1
67.736,30.6,0.3041,0,0.000,12.18,NORMAL,1,1
67.767,30.3,0.3050,0,0.000,12.17,NORMAL,1,1
67.808,30.5,0.3034,0,0.000,12.17,NORMAL,1,1
67.836,29.9,0.3034,0,0.000,12.16,NORMAL,1,1
